species,date,year,time.of.obs,start.time,start.time.2,total.obs.mins,obs.hours,day.total,count.p.hour,wind.dir.speed,wind.direction,visibility,visibility.score,principle.observer,,,,,,,,,
BLKI,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,1,0.24,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
BLSC,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,11,2.64,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
BOGU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Bird sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,17,4.08,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
CANG,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
CATE,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,2,0.48,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
COEI,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,46,11.04,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
COLO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,16,3.84,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
CORA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
COTE,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Cormorant sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
DCCO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,24,5.76,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Falcon sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
GBHE,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
GRCA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
GRCO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,2,0.48,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
GWTE,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
HADU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
HAWO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Jaeger sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,1,0.24,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
LAGU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,2,0.48,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
LTDU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Large alcid sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Loon sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
MERL,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
NOGA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,49,11.76,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
NOHA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
OSPR,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
PAWA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
PEFA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
PUSA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RAZO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RBGU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RBME,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,1,0.24,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RNGR,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RTHU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
RTLO,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
SAND,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
SESA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
SNBU,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
SSHA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
SUSC,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,2,0.48,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Scoter sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,10,2.4,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
Tern sp.,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
WHIM,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
WRSA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
WWSC,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,9,2.16,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
YRWA,10/10/17,2017,630-940;5-6,6:30,17:00,250,4.166666667,0,0,WNW 0-5,WNW,NA,NA,SB,,,,,,,,,
ABDU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
AMGO,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
AMPI,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BAEA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BBPL,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BLGU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BLKI,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BLSC,10/11/17,2017,"645-945,345-545",6:45,,300,5,44,8.8,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
BOGU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Bird sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,109,21.8,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
CANG,10/11/17,2017,"645-945,345-545",6:45,,300,5,9,1.8,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
CATE,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
COEI,10/11/17,2017,"645-945,345-545",6:45,,300,5,228,45.6,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
COLO,10/11/17,2017,"645-945,345-545",6:45,,300,5,19,3.8,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
CORA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
COTE,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Cormorant sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
DCCO,10/11/17,2017,"645-945,345-545",6:45,,300,5,556,111.2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Falcon sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
GBHE,10/11/17,2017,"645-945,345-545",6:45,,300,5,2,0.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
GRCA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
GRCO,10/11/17,2017,"645-945,345-545",6:45,,300,5,7,1.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
GWTE,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
HADU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
HAWO,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Jaeger sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
LAGU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
LTDU,10/11/17,2017,"645-945,345-545",6:45,,300,5,2,0.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Large alcid sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Loon sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,1,0.2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
MERL,10/11/17,2017,"645-945,345-545",6:45,,300,5,1,0.2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
NOGA,10/11/17,2017,"645-945,345-545",6:45,,300,5,38,7.6,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
NOHA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
OSPR,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
PAWA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
PEFA,10/11/17,2017,"645-945,345-545",6:45,,300,5,2,0.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
PUSA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RAZO,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RBGU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RBME,10/11/17,2017,"645-945,345-545",6:45,,300,5,10,2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RNGR,10/11/17,2017,"645-945,345-545",6:45,,300,5,8,1.6,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RTHU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
RTLO,10/11/17,2017,"645-945,345-545",6:45,,300,5,2,0.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
SAND,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
SESA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
SNBU,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
SSHA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
SUSC,10/11/17,2017,"645-945,345-545",6:45,,300,5,41,8.2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Scoter sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,81,16.2,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
Tern sp.,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
WHIM,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
WRSA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
WWSC,10/11/17,2017,"645-945,345-545",6:45,,300,5,7,1.4,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
YRWA,10/11/17,2017,"645-945,345-545",6:45,,300,5,0,0,Calm 1-3,NA,NA,NA,AS,,,,,,,,,
ABDU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
AMGO,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
AMPI,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
BAEA,10/12/17,2017,"""",NA,,300,5,1,0.2,no data,NA,NA,NA,AS,,,,,,,,,
BBPL,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
BLGU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
BLKI,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
BLSC,10/12/17,2017,"""",NA,,300,5,46,9.2,no data,NA,NA,NA,AS,,,,,,,,,
BOGU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
Bird sp.,10/12/17,2017,"""",NA,,300,5,205,41,no data,NA,NA,NA,AS,,,,,,,,,
CANG,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
CATE,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
COEI,10/12/17,2017,"""",NA,,300,5,214,42.8,no data,NA,NA,NA,AS,,,,,,,,,
COLO,10/12/17,2017,"""",NA,,300,5,21,4.2,no data,NA,NA,NA,AS,,,,,,,,,
CORA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
COTE,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
Cormorant sp.,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
DCCO,10/12/17,2017,"""",NA,,300,5,369,73.8,no data,NA,NA,NA,AS,,,,,,,,,
Falcon sp.,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
GBHE,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
GRCA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
GRCO,10/12/17,2017,"""",NA,,300,5,13,2.6,no data,NA,NA,NA,AS,,,,,,,,,
GWTE,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
HADU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
HAWO,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
Jaeger sp.,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
LAGU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
LTDU,10/12/17,2017,"""",NA,,300,5,2,0.4,no data,NA,NA,NA,AS,,,,,,,,,
Large alcid sp.,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
Loon sp.,10/12/17,2017,"""",NA,,300,5,6,1.2,no data,NA,NA,NA,AS,,,,,,,,,
MERL,10/12/17,2017,"""",NA,,300,5,2,0.4,no data,NA,NA,NA,AS,,,,,,,,,
NOGA,10/12/17,2017,"""",NA,,300,5,26,5.2,no data,NA,NA,NA,AS,,,,,,,,,
NOHA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
OSPR,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
PAWA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
PEFA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
PUSA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
RAZO,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
RBGU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
RBME,10/12/17,2017,"""",NA,,300,5,4,0.8,no data,NA,NA,NA,AS,,,,,,,,,
RNGR,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
RTHU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
RTLO,10/12/17,2017,"""",NA,,300,5,1,0.2,no data,NA,NA,NA,AS,,,,,,,,,
SAND,10/12/17,2017,"""",NA,,300,5,18,3.6,no data,NA,NA,NA,AS,,,,,,,,,
SESA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
SNBU,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
SSHA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
SUSC,10/12/17,2017,"""",NA,,300,5,26,5.2,no data,NA,NA,NA,AS,,,,,,,,,
Scoter sp.,10/12/17,2017,"""",NA,,300,5,33,6.6,no data,NA,NA,NA,AS,,,,,,,,,
Tern sp.,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
WHIM,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
WRSA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
WWSC,10/12/17,2017,"""",NA,,300,5,7,1.4,no data,NA,NA,NA,AS,,,,,,,,,
YRWA,10/12/17,2017,"""",NA,,300,5,0,0,no data,NA,NA,NA,AS,,,,,,,,,
ABDU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
AMGO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
AMPI,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
BAEA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,1,0.19047619,? 1-3,NA,NA,NA,AS,,,,,,,,,
BBPL,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
BLGU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
BLKI,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
BLSC,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,30,5.714285714,? 1-3,NA,NA,NA,AS,,,,,,,,,
BOGU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
Bird sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,159,30.28571429,? 1-3,NA,NA,NA,AS,,,,,,,,,
CANG,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
CATE,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
COEI,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,213,40.57142857,? 1-3,NA,NA,NA,AS,,,,,,,,,
COLO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,27,5.142857143,? 1-3,NA,NA,NA,AS,,,,,,,,,
CORA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
COTE,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
Cormorant sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
DCCO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,497,94.66666667,? 1-3,NA,NA,NA,AS,,,,,,,,,
Falcon sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
GBHE,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
GRCA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
GRCO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
GWTE,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
HADU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
HAWO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
Jaeger sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
LAGU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
LTDU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,3,0.571428571,? 1-3,NA,NA,NA,AS,,,,,,,,,
Large alcid sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
Loon sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,2,0.380952381,? 1-3,NA,NA,NA,AS,,,,,,,,,
MERL,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,1,0.19047619,? 1-3,NA,NA,NA,AS,,,,,,,,,
NOGA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,44,8.380952381,? 1-3,NA,NA,NA,AS,,,,,,,,,
NOHA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
OSPR,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,1,0.19047619,? 1-3,NA,NA,NA,AS,,,,,,,,,
PAWA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
PEFA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,1,0.19047619,? 1-3,NA,NA,NA,AS,,,,,,,,,
PUSA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RAZO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RBGU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RBME,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RNGR,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RTHU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
RTLO,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,2,0.380952381,? 1-3,NA,NA,NA,AS,,,,,,,,,
SAND,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
SESA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
SNBU,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
SSHA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
SUSC,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,38,7.238095238,? 1-3,NA,NA,NA,AS,,,,,,,,,
Scoter sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,61,11.61904762,? 1-3,NA,NA,NA,AS,,,,,,,,,
Tern sp.,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
WHIM,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
WRSA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
WWSC,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,4,0.761904762,? 1-3,NA,NA,NA,AS,,,,,,,,,
YRWA,10/13/17,2017,645-945;345-6,6:45,15:45,315,5.25,0,0,? 1-3,NA,NA,NA,AS,,,,,,,,,
ABDU,10/14/17,2017,645-945;345-545,6:45,15:45,300,5,0,0,? 4-7,NA,NA,NA,AS,,,,,,,,,
AMGO,10/14/17,2017,645-945;345-545,6:45,15:45,300,5,0,0,? 4-7,NA,NA,NA,AS,,,,,,,,,
AMPI,10/14/17,2017,645-945;345-545,6:45,15:45,300,5,0,0,? 4-7,NA,NA,NA,AS,,,,,,,,,
